,Body Type,Sex,Diet,How Often Shower,Heating Energy Source,Transport,Vehicle Type,Social Activity,Monthly Grocery Bill,Frequency of Traveling by Air,Vehicle Monthly Distance Km,Waste Bag Size,Waste Bag Weekly Count,How Long TV PC Daily Hour,How Many New Clothes Monthly,How Long Internet Daily Hour,Energy efficiency,Recycling,Cooking_With,CarbonEmission
1051,1.0,1,3.0,2.0,2.0,0.0,0.0,0.0,235,3.0,2,3.0,6,11,15,6,0.0,0,1,2424
1052,2.0,0,2.0,3.0,0.0,1.0,0.0,0.0,80,0.0,1697,0.0,5,20,35,4,0.0,2,1,1171
1053,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,202,1.0,20,2.0,2,14,47,18,0.0,3,4,1289
1054,1.0,1,3.0,1.0,3.0,2.0,3.0,1.0,218,1.0,8770,0.0,1,19,36,16,1.0,3,1,3716
1055,1.0,0,3.0,3.0,3.0,1.0,0.0,2.0,145,3.0,111,0.0,7,4,31,6,0.0,1,4,2967
1056,2.0,1,0.0,1.0,3.0,1.0,0.0,1.0,131,3.0,74,0.0,7,13,19,12,0.0,2,2,2457
1057,3.0,0,2.0,0.0,1.0,0.0,0.0,2.0,204,0.0,41,3.0,6,16,46,20,2.0,2,1,2845
1058,2.0,0,3.0,0.0,1.0,2.0,5.0,0.0,163,3.0,8194,0.0,6,21,21,14,0.0,1,2,4790
1059,0.0,1,2.0,0.0,3.0,1.0,0.0,2.0,287,3.0,203,1.0,5,17,10,11,1.0,1,2,2179
1060,3.0,0,3.0,3.0,2.0,2.0,3.0,0.0,213,1.0,5074,3.0,7,3,44,8,2.0,2,5,4622
1061,3.0,0,3.0,1.0,3.0,0.0,0.0,2.0,233,0.0,20,0.0,1,11,20,2,0.0,3,2,1964
1062,0.0,0,1.0,2.0,2.0,1.0,0.0,2.0,144,0.0,551,1.0,6,3,13,4,0.0,4,3,1351
1063,2.0,0,2.0,0.0,1.0,0.0,0.0,0.0,245,1.0,86,0.0,4,16,7,16,1.0,1,2,1125
1064,3.0,0,3.0,3.0,3.0,2.0,4.0,0.0,150,2.0,8922,0.0,4,23,49,12,0.0,1,5,7033
1065,0.0,1,1.0,3.0,3.0,1.0,0.0,1.0,154,1.0,1412,1.0,1,5,46,5,0.0,3,3,1591
1066,1.0,1,0.0,2.0,3.0,1.0,0.0,0.0,60,2.0,616,2.0,3,4,18,8,2.0,3,2,1711
1067,0.0,0,0.0,2.0,0.0,1.0,0.0,2.0,73,2.0,998,2.0,3,8,1,0,1.0,0,3,1095
1068,0.0,0,0.0,3.0,0.0,2.0,2.0,2.0,182,3.0,2791,1.0,5,6,41,8,2.0,3,2,3326
1069,2.0,1,0.0,0.0,1.0,0.0,0.0,0.0,192,3.0,45,0.0,7,20,2,1,1.0,3,3,2127
1070,1.0,1,1.0,0.0,0.0,2.0,5.0,0.0,259,2.0,6207,2.0,7,16,3,6,0.0,2,5,2929
1071,2.0,1,0.0,3.0,1.0,1.0,0.0,2.0,210,3.0,1960,1.0,1,14,1,19,1.0,2,4,2161
1072,1.0,0,1.0,1.0,2.0,2.0,4.0,1.0,96,2.0,1614,3.0,1,3,18,8,0.0,0,2,1952
1073,1.0,1,0.0,0.0,3.0,2.0,1.0,0.0,187,1.0,5175,0.0,6,6,44,13,0.0,3,5,1650
1074,2.0,0,2.0,2.0,0.0,1.0,0.0,2.0,84,1.0,952,0.0,7,19,49,16,2.0,1,2,1672
1075,2.0,1,2.0,2.0,3.0,2.0,2.0,0.0,132,1.0,5738,1.0,3,20,20,23,1.0,1,5,2240
1076,2.0,1,0.0,3.0,3.0,2.0,2.0,1.0,141,1.0,8317,1.0,6,12,45,9,1.0,3,4,3238
1077,2.0,1,1.0,3.0,1.0,0.0,0.0,2.0,275,1.0,11,3.0,7,15,24,3,2.0,1,4,2045
1078,1.0,0,0.0,2.0,1.0,0.0,0.0,0.0,269,3.0,52,3.0,6,12,15,1,0.0,1,2,2563
1079,3.0,0,0.0,3.0,0.0,1.0,0.0,2.0,176,3.0,833,0.0,7,1,44,6,1.0,2,2,3094
1080,1.0,1,3.0,0.0,3.0,1.0,0.0,0.0,55,2.0,452,1.0,4,5,13,6,1.0,2,3,1499
1081,1.0,1,0.0,3.0,1.0,1.0,0.0,2.0,158,1.0,590,3.0,1,16,30,1,0.0,2,3,1171
1082,3.0,0,2.0,0.0,3.0,1.0,0.0,0.0,157,0.0,1840,1.0,2,19,15,24,1.0,3,3,1814
1083,0.0,1,1.0,2.0,3.0,2.0,3.0,2.0,296,2.0,1060,1.0,1,6,47,10,2.0,4,1,2376
1084,1.0,0,0.0,2.0,2.0,2.0,2.0,2.0,108,0.0,5074,0.0,1,11,19,7,0.0,2,2,1818
1085,3.0,0,3.0,1.0,2.0,1.0,0.0,0.0,176,1.0,1134,3.0,3,7,0,10,2.0,1,2,1559
1086,2.0,0,3.0,1.0,3.0,2.0,1.0,1.0,60,2.0,1518,3.0,2,20,28,14,1.0,2,4,2458
1087,2.0,0,3.0,3.0,1.0,1.0,0.0,1.0,138,3.0,1801,0.0,5,3,9,11,0.0,2,3,2646
1088,1.0,1,1.0,2.0,1.0,1.0,0.0,1.0,202,1.0,1903,2.0,4,9,14,22,0.0,3,0,1447
1089,0.0,0,2.0,0.0,2.0,1.0,0.0,1.0,60,0.0,770,1.0,4,8,29,2,0.0,1,2,971
1090,0.0,1,3.0,0.0,3.0,0.0,0.0,0.0,185,2.0,0,0.0,4,4,11,0,0.0,3,0,1346
1091,2.0,1,3.0,3.0,2.0,0.0,0.0,0.0,205,1.0,10,1.0,1,12,50,2,1.0,2,1,1514
1092,1.0,0,3.0,3.0,1.0,2.0,2.0,1.0,212,1.0,2801,2.0,7,21,30,13,1.0,2,3,2738
1093,2.0,0,2.0,0.0,1.0,2.0,5.0,2.0,69,2.0,8272,2.0,4,17,39,21,1.0,2,4,4981
1094,1.0,0,2.0,2.0,1.0,0.0,0.0,2.0,81,3.0,85,2.0,7,17,20,8,2.0,1,4,2871
1095,1.0,0,3.0,3.0,3.0,1.0,0.0,1.0,109,2.0,785,3.0,7,11,30,1,2.0,3,1,3062
1096,1.0,1,2.0,3.0,2.0,2.0,1.0,2.0,294,0.0,9740,2.0,2,1,22,4,2.0,2,1,1041
1097,2.0,1,0.0,0.0,2.0,1.0,0.0,1.0,217,2.0,434,1.0,3,22,10,16,1.0,1,4,1614
1098,2.0,1,1.0,1.0,2.0,0.0,0.0,0.0,247,0.0,31,0.0,7,19,27,23,2.0,1,4,1243
1099,1.0,1,2.0,1.0,3.0,1.0,0.0,2.0,77,0.0,1262,2.0,4,23,1,3,2.0,0,3,998
1100,3.0,0,1.0,2.0,2.0,0.0,0.0,2.0,208,3.0,82,0.0,3,10,33,18,2.0,1,5,3383
1101,2.0,1,1.0,0.0,2.0,1.0,0.0,1.0,200,1.0,324,3.0,3,8,19,8,2.0,3,2,1553
1102,1.0,0,2.0,3.0,0.0,0.0,0.0,1.0,98,1.0,79,0.0,2,18,22,23,2.0,3,3,1255
1103,0.0,0,1.0,3.0,2.0,2.0,4.0,0.0,185,2.0,4579,0.0,6,5,2,1,0.0,2,0,2839
1104,3.0,0,0.0,1.0,3.0,0.0,0.0,0.0,203,1.0,9,2.0,3,1,11,10,1.0,3,3,1920
1105,1.0,1,2.0,3.0,3.0,2.0,4.0,2.0,292,0.0,6734,0.0,6,17,43,15,2.0,3,0,4102
1106,0.0,1,1.0,1.0,0.0,2.0,2.0,2.0,134,1.0,2226,3.0,3,18,50,19,0.0,3,4,1807
1107,0.0,1,3.0,0.0,0.0,1.0,0.0,2.0,217,1.0,895,0.0,6,14,50,19,0.0,3,3,1550
1108,2.0,1,1.0,0.0,1.0,1.0,0.0,2.0,118,2.0,1383,2.0,3,16,49,4,1.0,0,2,2033
1109,3.0,0,2.0,2.0,0.0,0.0,0.0,1.0,84,1.0,8,2.0,5,19,15,20,1.0,3,2,1828
1110,0.0,0,2.0,1.0,1.0,0.0,0.0,2.0,283,3.0,39,3.0,6,10,13,2,2.0,1,1,3053
1111,3.0,1,2.0,0.0,0.0,0.0,0.0,1.0,265,1.0,57,2.0,1,20,41,18,0.0,1,3,1320
1112,0.0,1,0.0,0.0,3.0,1.0,0.0,1.0,201,3.0,407,1.0,3,3,25,12,2.0,2,2,2109
1113,0.0,0,0.0,2.0,3.0,2.0,2.0,1.0,265,1.0,414,1.0,4,8,28,20,0.0,3,2,1715
1114,2.0,1,0.0,2.0,1.0,0.0,0.0,2.0,84,0.0,69,1.0,7,23,7,19,2.0,0,3,1124
1115,0.0,1,1.0,1.0,0.0,2.0,2.0,2.0,102,1.0,6926,0.0,2,12,41,11,0.0,2,2,1939
1116,1.0,1,1.0,2.0,1.0,1.0,0.0,1.0,249,0.0,361,2.0,2,3,10,19,2.0,2,2,888
1117,3.0,0,2.0,1.0,3.0,1.0,0.0,2.0,170,1.0,1496,0.0,1,4,41,11,1.0,2,5,2379
1118,2.0,1,0.0,2.0,1.0,0.0,0.0,1.0,75,2.0,59,2.0,6,4,38,24,2.0,0,1,1971
1119,3.0,1,0.0,2.0,1.0,1.0,0.0,0.0,121,3.0,752,0.0,1,14,21,3,2.0,2,5,2268
1120,1.0,0,0.0,1.0,2.0,2.0,5.0,1.0,228,1.0,8003,3.0,7,18,24,5,0.0,2,2,4299
1121,2.0,1,1.0,1.0,0.0,2.0,2.0,2.0,196,1.0,5308,2.0,5,10,18,14,0.0,3,4,2297
1122,3.0,0,3.0,0.0,0.0,1.0,0.0,2.0,121,1.0,235,0.0,5,0,4,18,2.0,2,3,1213
1123,0.0,0,3.0,2.0,3.0,2.0,5.0,2.0,227,2.0,6512,0.0,1,21,49,19,1.0,2,1,4048
1124,3.0,0,2.0,2.0,3.0,0.0,0.0,1.0,287,1.0,7,0.0,2,2,25,16,2.0,2,2,1950
1125,2.0,1,3.0,0.0,1.0,1.0,0.0,0.0,58,1.0,1901,0.0,5,20,15,0,2.0,2,3,1149
1126,2.0,1,2.0,1.0,1.0,1.0,0.0,2.0,114,0.0,1334,2.0,4,24,26,6,0.0,1,3,1365
1127,0.0,0,1.0,1.0,3.0,2.0,1.0,2.0,219,1.0,6840,2.0,7,15,24,7,2.0,2,1,1966
1128,0.0,1,2.0,2.0,1.0,0.0,0.0,1.0,57,3.0,70,2.0,2,1,13,0,1.0,3,4,1965
1129,2.0,0,3.0,2.0,3.0,2.0,5.0,0.0,133,3.0,3371,0.0,6,3,43,12,1.0,1,0,3934
1130,1.0,0,3.0,1.0,1.0,2.0,4.0,0.0,183,0.0,8669,0.0,5,10,31,17,1.0,2,2,4684
1131,2.0,1,0.0,1.0,0.0,0.0,0.0,0.0,128,2.0,70,3.0,4,7,10,18,0.0,2,3,1564
1132,1.0,0,1.0,3.0,3.0,1.0,0.0,2.0,281,2.0,98,2.0,5,16,19,19,0.0,4,3,2677
1133,0.0,1,1.0,1.0,2.0,0.0,0.0,1.0,242,1.0,22,1.0,7,5,13,8,0.0,1,0,1101
1134,2.0,1,2.0,3.0,2.0,0.0,0.0,1.0,208,3.0,96,3.0,4,17,50,12,2.0,3,0,3189
1135,0.0,0,2.0,0.0,2.0,1.0,0.0,1.0,255,1.0,282,3.0,1,8,14,9,0.0,3,4,1279
1136,3.0,0,3.0,1.0,0.0,2.0,4.0,2.0,241,3.0,4501,3.0,1,3,25,3,0.0,0,4,4878
1137,0.0,0,2.0,0.0,2.0,1.0,0.0,1.0,63,1.0,1561,2.0,4,18,29,2,2.0,2,2,1547
1138,1.0,0,0.0,1.0,1.0,2.0,2.0,0.0,261,0.0,7084,0.0,6,19,18,23,1.0,3,2,2398
1139,1.0,1,3.0,1.0,3.0,2.0,2.0,2.0,217,3.0,2258,1.0,4,11,22,1,0.0,1,1,2717
1140,3.0,1,0.0,2.0,0.0,2.0,2.0,2.0,155,1.0,8070,0.0,1,20,34,21,2.0,2,2,2671
1141,2.0,0,2.0,0.0,0.0,0.0,0.0,2.0,234,0.0,37,0.0,7,13,11,14,0.0,3,4,1209
1142,0.0,0,0.0,2.0,2.0,2.0,3.0,0.0,151,3.0,5123,2.0,1,2,18,14,0.0,2,2,3566
1143,1.0,0,2.0,3.0,0.0,0.0,0.0,2.0,285,0.0,15,3.0,5,1,23,9,2.0,3,4,1737
1144,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,143,1.0,5,0.0,4,18,10,23,1.0,2,3,1007
1145,0.0,0,1.0,2.0,2.0,2.0,4.0,0.0,168,2.0,7584,2.0,5,15,48,23,0.0,2,0,4851
1146,3.0,1,3.0,0.0,1.0,0.0,0.0,2.0,129,0.0,12,1.0,5,8,14,16,1.0,3,4,1459
1147,0.0,0,2.0,1.0,3.0,2.0,3.0,2.0,95,1.0,3287,1.0,7,14,39,23,2.0,4,0,3073
1148,2.0,0,1.0,2.0,1.0,1.0,0.0,0.0,224,0.0,1980,0.0,1,11,6,5,2.0,1,5,916
1149,2.0,0,1.0,1.0,2.0,2.0,1.0,1.0,104,2.0,520,0.0,3,17,36,17,1.0,2,2,2214
1150,2.0,1,3.0,2.0,0.0,2.0,4.0,0.0,221,1.0,353,3.0,3,1,13,19,1.0,2,3,1469
1151,0.0,1,3.0,0.0,0.0,1.0,0.0,2.0,172,2.0,1002,3.0,1,12,42,19,2.0,2,0,1674
1152,1.0,1,1.0,0.0,2.0,2.0,1.0,2.0,185,0.0,1059,1.0,6,19,29,5,2.0,1,4,1308
1153,3.0,0,1.0,1.0,2.0,2.0,1.0,2.0,290,0.0,1454,3.0,1,10,19,9,0.0,2,0,1386
1154,1.0,1,0.0,0.0,3.0,1.0,0.0,0.0,66,2.0,408,1.0,5,24,22,5,0.0,2,2,1663
1155,0.0,1,1.0,0.0,1.0,2.0,5.0,0.0,60,3.0,42,2.0,3,1,29,1,2.0,0,4,1912
1156,3.0,1,0.0,0.0,2.0,2.0,1.0,2.0,225,2.0,4955,3.0,5,2,0,3,2.0,0,1,1828
1157,3.0,0,3.0,0.0,1.0,0.0,0.0,0.0,85,3.0,10,2.0,6,18,23,6,2.0,2,4,3346
1158,3.0,0,3.0,2.0,3.0,2.0,3.0,1.0,65,2.0,2430,2.0,4,12,19,8,2.0,2,2,3340
1159,1.0,0,2.0,3.0,2.0,1.0,0.0,1.0,83,2.0,840,3.0,5,13,29,23,0.0,2,3,2446
1160,0.0,1,0.0,1.0,2.0,0.0,0.0,2.0,251,3.0,93,2.0,4,17,9,24,0.0,2,0,2300
1161,1.0,1,0.0,1.0,1.0,2.0,5.0,1.0,85,2.0,5608,2.0,4,1,6,16,0.0,3,3,2859
1162,0.0,0,2.0,0.0,3.0,0.0,0.0,0.0,235,2.0,39,0.0,2,1,36,3,1.0,1,2,1876
1163,2.0,1,3.0,1.0,2.0,0.0,0.0,0.0,126,0.0,16,2.0,3,13,33,4,2.0,3,2,1335
1164,0.0,1,0.0,0.0,2.0,1.0,0.0,0.0,279,0.0,426,3.0,6,20,33,1,0.0,0,1,1320
1165,3.0,1,0.0,3.0,0.0,1.0,0.0,2.0,184,2.0,1234,1.0,1,13,39,21,2.0,3,3,2200
1166,0.0,1,0.0,0.0,2.0,1.0,0.0,2.0,185,1.0,1489,2.0,5,23,14,1,1.0,1,4,1249
1167,3.0,0,2.0,0.0,0.0,2.0,2.0,1.0,79,3.0,2583,0.0,5,19,17,6,0.0,3,4,3074
1168,1.0,1,1.0,3.0,2.0,2.0,1.0,1.0,120,3.0,115,1.0,2,11,49,17,2.0,2,0,2509
1169,2.0,1,2.0,1.0,1.0,0.0,0.0,2.0,112,3.0,53,2.0,4,6,20,4,1.0,1,3,2524
1170,2.0,1,1.0,1.0,1.0,1.0,0.0,0.0,114,0.0,1555,2.0,4,19,15,2,1.0,4,3,1351
1171,3.0,0,0.0,1.0,1.0,2.0,3.0,1.0,271,1.0,8169,2.0,6,21,7,21,0.0,1,5,4550
1172,3.0,1,1.0,1.0,1.0,0.0,0.0,0.0,275,0.0,28,3.0,1,4,32,17,2.0,2,2,1440
1173,2.0,0,3.0,0.0,3.0,1.0,0.0,2.0,253,0.0,505,3.0,2,24,0,6,0.0,2,3,1607
1174,0.0,0,2.0,2.0,3.0,1.0,0.0,2.0,158,0.0,948,0.0,5,12,32,12,0.0,2,4,1560
1175,0.0,1,2.0,2.0,0.0,1.0,0.0,1.0,247,0.0,712,2.0,1,2,17,5,1.0,2,3,675
1176,2.0,0,0.0,2.0,1.0,2.0,1.0,0.0,109,3.0,3363,2.0,6,17,22,20,0.0,2,1,2971
1177,2.0,1,1.0,0.0,1.0,0.0,0.0,0.0,271,0.0,49,3.0,1,13,33,7,1.0,2,3,1075
1178,0.0,0,1.0,1.0,2.0,0.0,0.0,1.0,294,1.0,11,2.0,6,14,13,23,1.0,1,1,1528
1179,3.0,0,1.0,0.0,3.0,2.0,4.0,0.0,87,3.0,9096,1.0,2,11,43,4,1.0,2,3,7226
1180,0.0,1,3.0,2.0,3.0,2.0,5.0,0.0,88,3.0,8948,0.0,1,16,5,3,0.0,2,1,3495
1181,0.0,0,3.0,0.0,2.0,0.0,0.0,1.0,91,1.0,43,1.0,2,16,26,19,0.0,4,4,1537
1182,3.0,0,2.0,1.0,1.0,0.0,0.0,0.0,227,3.0,2,1.0,6,18,10,23,2.0,2,1,3189
1183,3.0,0,0.0,3.0,1.0,2.0,4.0,1.0,246,3.0,9739,3.0,1,5,21,21,2.0,0,1,7337
1184,3.0,0,0.0,2.0,1.0,1.0,0.0,2.0,162,2.0,546,3.0,5,21,17,12,1.0,2,2,2936
1185,0.0,0,1.0,1.0,1.0,1.0,0.0,2.0,170,2.0,1316,2.0,4,6,46,3,0.0,1,2,2344
1186,3.0,1,3.0,1.0,3.0,2.0,5.0,2.0,97,1.0,1212,3.0,1,17,35,14,2.0,0,4,2097
1187,2.0,1,0.0,1.0,1.0,0.0,0.0,2.0,155,3.0,17,3.0,5,7,27,10,0.0,1,4,2760
1188,3.0,1,1.0,2.0,3.0,2.0,3.0,0.0,121,0.0,7011,0.0,2,22,27,1,1.0,2,1,3131
1189,2.0,0,0.0,0.0,0.0,1.0,0.0,0.0,294,3.0,1056,1.0,1,24,2,7,0.0,2,5,1960
1190,3.0,1,3.0,2.0,2.0,2.0,1.0,2.0,202,2.0,7892,1.0,3,4,49,10,2.0,1,3,2349
1191,2.0,0,0.0,2.0,1.0,1.0,0.0,0.0,275,0.0,657,3.0,2,9,38,11,0.0,3,4,1557
1192,1.0,1,0.0,2.0,1.0,0.0,0.0,1.0,289,1.0,40,0.0,3,4,15,7,1.0,1,3,919
1193,2.0,0,3.0,2.0,2.0,1.0,0.0,1.0,246,0.0,1191,3.0,1,15,3,4,1.0,1,2,952
1194,3.0,0,3.0,2.0,2.0,2.0,1.0,2.0,107,1.0,2434,0.0,5,19,39,20,1.0,2,3,2057
1195,3.0,1,1.0,2.0,0.0,2.0,1.0,2.0,132,3.0,8052,3.0,1,19,17,6,0.0,3,3,2415
1196,2.0,1,0.0,2.0,3.0,2.0,5.0,2.0,222,2.0,740,1.0,1,13,36,23,1.0,3,0,2405
1197,2.0,0,1.0,1.0,0.0,2.0,3.0,2.0,286,1.0,3370,2.0,2,8,12,16,2.0,2,5,2457
1198,2.0,1,3.0,0.0,1.0,2.0,4.0,1.0,133,0.0,1041,2.0,2,4,50,6,1.0,2,2,1780
1199,0.0,0,0.0,1.0,3.0,2.0,1.0,2.0,82,0.0,8941,1.0,4,17,26,16,2.0,2,3,1510
1200,3.0,1,1.0,1.0,0.0,2.0,4.0,0.0,156,2.0,8541,0.0,4,22,5,13,1.0,1,2,4506
1201,3.0,0,3.0,2.0,2.0,1.0,0.0,0.0,172,2.0,353,2.0,3,0,27,24,2.0,2,1,2584
1202,2.0,1,3.0,3.0,2.0,0.0,0.0,1.0,66,2.0,65,2.0,1,16,9,20,2.0,2,2,1563
1203,2.0,0,2.0,0.0,1.0,2.0,4.0,2.0,259,3.0,1904,3.0,4,24,26,1,2.0,2,0,4171
1204,0.0,1,2.0,2.0,3.0,2.0,1.0,1.0,76,2.0,6819,2.0,4,11,48,9,0.0,4,3,2207
1205,1.0,1,3.0,0.0,3.0,2.0,3.0,1.0,91,0.0,6673,2.0,4,18,8,12,2.0,2,2,2679
1206,2.0,0,0.0,2.0,0.0,0.0,0.0,1.0,169,0.0,3,1.0,4,16,31,20,2.0,1,2,1213
1207,1.0,0,1.0,0.0,3.0,1.0,0.0,1.0,296,2.0,245,0.0,4,15,39,24,2.0,1,3,2280
1208,3.0,1,1.0,1.0,0.0,2.0,5.0,2.0,257,1.0,1589,1.0,7,15,22,0,1.0,2,1,1922
1209,3.0,0,1.0,1.0,3.0,2.0,4.0,0.0,152,0.0,1047,2.0,7,21,27,1,2.0,1,3,2605
1210,1.0,0,2.0,1.0,0.0,2.0,2.0,1.0,136,1.0,269,2.0,6,23,35,14,0.0,1,1,1605
1211,0.0,0,2.0,0.0,3.0,2.0,4.0,0.0,148,1.0,8073,1.0,3,3,35,9,0.0,1,0,4185
1212,0.0,0,1.0,0.0,3.0,0.0,0.0,2.0,154,2.0,60,3.0,7,16,41,10,1.0,3,2,3221
1213,0.0,1,1.0,3.0,0.0,0.0,0.0,0.0,293,0.0,10,2.0,1,17,0,18,1.0,1,2,412
1214,1.0,0,1.0,3.0,1.0,0.0,0.0,1.0,238,3.0,83,0.0,4,19,44,0,2.0,3,1,2919
1215,2.0,1,1.0,0.0,1.0,2.0,4.0,1.0,296,2.0,6059,2.0,2,15,12,4,2.0,3,3,4078
1216,0.0,1,1.0,3.0,3.0,2.0,2.0,0.0,73,2.0,7238,2.0,2,10,36,7,2.0,1,0,2589
1217,1.0,0,0.0,1.0,0.0,2.0,2.0,0.0,160,1.0,7115,2.0,4,0,43,8,2.0,0,4,2515
1218,2.0,1,0.0,0.0,1.0,2.0,1.0,2.0,270,3.0,8530,0.0,2,16,2,4,0.0,2,4,1948
1219,1.0,0,1.0,1.0,1.0,0.0,0.0,2.0,276,0.0,6,3.0,6,5,47,23,0.0,2,4,2233
1220,1.0,1,1.0,3.0,0.0,2.0,2.0,1.0,122,0.0,8874,3.0,4,15,30,5,2.0,3,3,2435
1221,3.0,0,1.0,2.0,0.0,1.0,0.0,0.0,199,3.0,762,0.0,1,8,25,11,2.0,4,2,2867
1222,2.0,0,1.0,3.0,2.0,1.0,0.0,2.0,202,0.0,263,1.0,2,20,41,6,0.0,1,2,1554
1223,2.0,1,1.0,3.0,0.0,0.0,0.0,2.0,155,0.0,56,0.0,3,15,25,22,1.0,2,2,976
1224,0.0,0,3.0,1.0,1.0,1.0,0.0,1.0,258,0.0,1218,1.0,2,14,45,8,0.0,4,3,1846
1225,2.0,0,0.0,3.0,3.0,1.0,0.0,1.0,94,0.0,1190,2.0,4,18,0,6,0.0,2,0,1220
1226,0.0,1,0.0,1.0,1.0,1.0,0.0,0.0,245,3.0,1340,2.0,4,1,39,8,1.0,2,2,2243
1227,3.0,1,2.0,2.0,3.0,1.0,0.0,2.0,118,1.0,419,1.0,3,17,8,24,2.0,2,4,1792
1228,0.0,1,2.0,3.0,0.0,2.0,1.0,2.0,294,0.0,8383,1.0,4,14,50,2,2.0,3,3,1484
1229,1.0,0,2.0,3.0,0.0,0.0,0.0,2.0,71,1.0,51,3.0,1,5,42,1,1.0,2,5,1292
1230,3.0,0,0.0,2.0,2.0,0.0,0.0,2.0,125,0.0,71,2.0,6,2,27,22,1.0,1,3,1858
1231,0.0,0,1.0,3.0,2.0,2.0,2.0,0.0,231,3.0,4671,3.0,6,15,16,5,2.0,2,3,3571
1232,0.0,0,3.0,0.0,3.0,2.0,1.0,2.0,158,3.0,3320,1.0,2,17,22,10,0.0,3,1,2599
1233,2.0,1,2.0,3.0,3.0,1.0,0.0,0.0,84,3.0,144,3.0,2,23,34,2,1.0,1,3,2712
1234,0.0,1,1.0,1.0,1.0,1.0,0.0,2.0,224,3.0,865,0.0,1,14,12,2,0.0,2,2,1965
1235,2.0,1,1.0,2.0,0.0,2.0,3.0,0.0,73,2.0,185,3.0,1,0,15,18,1.0,3,3,1349
1236,1.0,0,3.0,3.0,0.0,1.0,0.0,2.0,290,3.0,1059,1.0,5,17,45,3,0.0,3,3,3075
1237,3.0,1,3.0,1.0,3.0,1.0,0.0,2.0,202,0.0,1943,1.0,7,13,50,6,1.0,2,3,2465
1238,3.0,0,1.0,2.0,3.0,0.0,0.0,2.0,277,0.0,91,0.0,1,15,14,0,2.0,1,2,1309
1239,1.0,1,2.0,1.0,2.0,1.0,0.0,2.0,286,1.0,1214,1.0,2,15,10,24,0.0,2,2,1345
1240,0.0,0,1.0,0.0,2.0,1.0,0.0,2.0,235,2.0,421,1.0,7,13,0,23,0.0,3,2,1869
1241,0.0,1,1.0,3.0,0.0,0.0,0.0,2.0,57,1.0,61,0.0,4,1,8,19,1.0,2,2,775
1242,3.0,1,3.0,0.0,3.0,2.0,4.0,2.0,247,1.0,5642,0.0,3,9,29,14,0.0,1,1,3959
1243,2.0,1,1.0,1.0,2.0,2.0,1.0,2.0,91,3.0,6428,1.0,1,9,44,11,0.0,0,3,2333
1244,0.0,1,2.0,3.0,1.0,1.0,0.0,1.0,140,1.0,490,3.0,3,16,0,17,2.0,2,4,1137
1245,0.0,0,1.0,3.0,2.0,2.0,1.0,2.0,235,0.0,1927,3.0,2,11,41,14,1.0,2,2,1599
1246,1.0,0,2.0,3.0,0.0,0.0,0.0,0.0,52,2.0,60,3.0,1,23,15,20,1.0,3,1,1392
1247,0.0,0,1.0,0.0,1.0,2.0,1.0,0.0,66,1.0,6181,3.0,7,10,19,12,0.0,2,2,1588
1248,3.0,1,2.0,2.0,2.0,1.0,0.0,1.0,109,3.0,1134,2.0,2,15,2,14,2.0,2,3,2388
1249,2.0,0,2.0,1.0,3.0,2.0,5.0,2.0,82,1.0,6441,2.0,3,8,21,15,2.0,2,3,3655
1250,2.0,0,0.0,1.0,3.0,1.0,0.0,0.0,299,2.0,645,0.0,1,11,40,15,1.0,3,1,2369
1251,0.0,1,2.0,1.0,3.0,1.0,0.0,0.0,252,0.0,15,1.0,7,10,6,22,2.0,2,3,1344
1252,1.0,1,0.0,3.0,0.0,0.0,0.0,1.0,64,3.0,4,1.0,5,9,6,2,0.0,2,3,1792
1253,3.0,0,3.0,2.0,2.0,0.0,0.0,0.0,141,3.0,53,0.0,3,22,31,9,1.0,3,2,3125
1254,2.0,1,1.0,3.0,2.0,1.0,0.0,2.0,236,2.0,1387,2.0,2,11,46,15,0.0,1,4,2106
1255,0.0,0,1.0,0.0,1.0,0.0,0.0,2.0,57,2.0,39,1.0,1,12,13,11,1.0,1,2,1309
1256,2.0,1,0.0,2.0,0.0,2.0,1.0,2.0,232,3.0,3002,0.0,3,7,27,10,2.0,3,4,2415
1257,2.0,0,2.0,1.0,2.0,0.0,0.0,0.0,203,2.0,71,3.0,4,15,45,14,2.0,1,4,2711
1258,1.0,0,3.0,3.0,0.0,2.0,1.0,2.0,258,1.0,3175,3.0,1,5,18,6,1.0,2,2,1290
1259,0.0,1,3.0,2.0,3.0,0.0,0.0,0.0,179,0.0,91,0.0,2,4,11,3,0.0,1,1,694
1260,2.0,0,0.0,3.0,1.0,0.0,0.0,1.0,230,0.0,50,3.0,1,19,5,8,1.0,2,2,910
1261,3.0,0,1.0,2.0,2.0,1.0,0.0,2.0,112,2.0,804,3.0,2,6,27,4,2.0,3,1,2485
1262,2.0,1,1.0,0.0,1.0,2.0,2.0,2.0,152,1.0,3754,0.0,6,3,6,22,1.0,2,4,1757
1263,2.0,1,1.0,1.0,0.0,1.0,0.0,1.0,249,3.0,25,1.0,7,11,2,18,0.0,2,0,2153
1264,1.0,0,1.0,2.0,3.0,2.0,5.0,2.0,160,0.0,2635,2.0,1,11,15,22,2.0,2,3,2031
